"weight","height","code"
137,196,"NFL"
91,188,"NFL"
134,185,"NFL"
104,193,"NFL"
85,175,"NFL"
140,190,"NFL"
99,188,"NFL"
122,196,"NFL"
146,190,"NFL"
121,193,"NFL"
102,185,"NFL"
127,198,"NFL"
89,178,"NFL"
109,188,"NFL"
93,183,"NFL"
104,196,"NFL"
104,188,"NFL"
137,190,"NFL"
86,183,"NFL"
84,183,"NFL"
97,185,"NFL"
80,185,"NFL"
95,190,"NFL"
90,180,"NFL"
112,190,"NFL"
103,188,"NFL"
93,183,"NFL"
143,196,"NFL"
88,188,"NFL"
95,183,"NFL"
100,185,"NFL"
137,198,"NFL"
147,193,"NFL"
88,180,"NFL"
109,183,"NFL"
98,188,"NFL"
101,183,"NFL"
84,178,"NFL"
116,190,"NFL"
118,193,"NFL"
87,175,"NFL"
88,185,"NFL"
113,190,"NFL"
106,193,"NFL"
148,196,"NFL"
96,178,"NFL"
147,196,"NFL"
113,180,"NFL"
94,178,"NFL"
111,198,"NFL"
118,198,"NFL"
138,193,"NFL"
136,190,"NFL"
89,180,"NFL"
142,196,"NFL"
141,193,"NFL"
134,188,"NFL"
125,190,"NFL"
109,185,"NFL"
129,198,"NFL"
101,185,"NFL"
91,180,"NFL"
143,198,"NFL"
93,183,"NFL"
84,178,"NFL"
105,180,"NFL"
136,185,"NFL"
93,175,"NFL"
141,185,"NFL"
140,190,"NFL"
138,196,"NFL"
89,188,"NFL"
87,180,"NFL"
93,175,"NFL"
113,185,"NFL"
95,178,"NFL"
103,180,"NFL"
127,198,"NFL"
95,190,"NFL"
100,188,"NFL"
114,190,"NFL"
109,183,"NFL"
90,180,"NFL"
105,193,"NFL"
127,198,"NFL"
113,198,"NFL"
88,183,"NFL"
93,183,"NFL"
138,198,"NFL"
111,190,"NFL"
122,188,"NFL"
95,193,"NFL"
143,190,"NFL"
113,196,"NFL"
115,193,"NFL"
107,185,"NFL"
141,190,"NFL"
96,185,"NFL"
134,203,"NFL"
102,193,"NFL"
86,183,"NFL"
136,193,"NFL"
123,201,"NFL"
82,178,"NFL"
84,188,"NFL"
113,198,"NFL"
93,193,"NFL"
95,190,"NFL"
117,188,"NFL"
100,190,"NFL"
141,196,"NFL"
96,178,"NFL"
147,190,"NFL"
113,183,"NFL"
112,188,"NFL"
87,180,"NFL"
91,185,"NFL"
150,188,"NFL"
91,178,"NFL"
138,188,"NFL"
120,198,"NFL"
108,188,"NFL"
136,190,"NFL"
150,201,"NFL"
134,185,"NFL"
95,183,"NFL"
141,201,"NFL"
91,185,"NFL"
145,193,"NFL"
107,183,"NFL"
82,175,"NFL"
100,185,"NFL"
145,190,"NFL"
113,198,"NFL"
138,193,"NFL"
88,175,"NFL"
86,178,"NFL"
84,175,"NFL"
94,180,"NFL"
107,188,"NFL"
141,198,"NFL"
84,178,"NFL"
113,190,"NFL"
93,188,"NFL"
136,193,"NFL"
102,180,"NFL"
112,188,"NFL"
111,190,"NFL"
143,198,"NFL"
142,196,"NFL"
139,196,"NFL"
102,190,"NFL"
144,193,"NFL"
99,188,"NFL"
88,180,"NFL"
91,183,"NFL"
82,170,"NFL"
90,185,"NFL"
98,190,"NFL"
115,188,"NFL"
84,178,"NFL"
112,193,"NFL"
138,193,"NFL"
100,183,"NFL"
122,193,"NFL"
95,175,"NFL"
98,185,"NFL"
107,188,"NFL"
145,185,"NFL"
98,188,"NFL"
99,193,"NFL"
140,190,"NFL"
125,201,"NFL"
100,180,"NFL"
125,190,"NFL"
116,193,"NFL"
136,185,"NFL"
88,183,"NFL"
91,188,"NFL"
140,201,"NFL"
95,185,"NFL"
87,183,"NFL"
101,193,"NFL"
139,190,"NFL"
94,185,"NFL"
111,185,"NFL"
152,188,"NFL"
87,180,"NFL"
113,190,"NFL"
142,198,"NFL"
108,185,"NFL"
87,183,"NFL"
100,188,"NFL"
138,190,"NFL"
128,188,"NFL"
89,185,"NFL"
111,193,"NFL"
86,178,"NFL"
102,185,"NFL"
88,196,"NFL"
84,188,"NFL"
82,178,"NFL"
96,193,"NFL"
89,183,"NFL"
116,190,"NFL"
96,185,"NFL"
87,183,"NFL"
90,178,"NFL"
92,185,"NFL"
143,196,"NFL"
122,193,"NFL"
144,193,"NFL"
105,183,"NFL"
149,196,"NFL"
85,178,"NFL"
92,183,"NFL"
150,198,"NFL"
92,180,"NFL"
80,175,"NFL"
109,198,"NFL"
118,193,"NFL"
89,188,"NFL"
138,185,"NFL"
137,196,"NFL"
110,183,"NFL"
138,198,"NFL"
134,196,"NFL"
95,188,"NFL"
134,193,"NFL"
118,201,"NFL"
108,185,"NFL"
118,188,"NFL"
112,190,"NFL"
102,193,"NFL"
135,193,"NFL"
107,185,"NFL"
136,190,"NFL"
137,196,"NFL"
160,201,"NFL"
102,196,"NFL"
137,206,"NFL"
100,185,"NFL"
112,183,"NFL"
112,180,"NFL"
138,193,"NFL"
109,196,"NFL"
85,178,"NFL"
93,188,"NFL"
91,183,"NFL"
104,185,"NFL"
93,175,"NFL"
106,185,"NFL"
93,175,"NFL"
137,198,"NFL"
134,190,"NFL"
145,206,"NFL"
134,193,"NFL"
138,196,"NFL"
114,190,"NFL"
86,180,"NFL"
94,175,"NFL"
106,185,"NFL"
140,196,"NFL"
139,193,"NFL"
104,188,"NFL"
98,190,"NFL"
143,196,"NFL"
102,188,"NFL"
87,183,"NFL"
143,193,"NFL"
111,190,"NFL"
138,196,"NFL"
122,196,"NFL"
138,188,"NFL"
116,190,"NFL"
95,180,"NFL"
113,185,"NFL"
91,183,"NFL"
94,185,"NFL"
84,178,"NFL"
84,183,"NFL"
120,196,"NFL"
82,183,"NFL"
120,198,"NFL"
95,178,"NFL"
88,178,"NFL"
136,196,"NFL"
98,185,"NFL"
86,178,"NFL"
84,178,"NFL"
84,183,"NFL"
88,180,"NFL"
84,180,"NFL"
135,198,"NFL"
141,198,"NFL"
104,188,"NFL"
141,193,"NFL"
136,193,"NFL"
118,193,"NFL"
120,193,"NFL"
93,185,"NFL"
100,178,"NFL"
91,188,"NFL"
95,183,"NFL"
82,178,"NFL"
143,198,"NFL"
91,183,"NFL"
107,203,"NFL"
109,193,"NFL"
91,178,"NFL"
116,185,"NFL"
152,190,"NFL"
89,183,"NFL"
113,188,"NFL"
104,193,"NFL"
118,190,"NFL"
118,185,"NFL"
132,190,"NFL"
138,196,"NFL"
93,188,"NFL"
145,193,"NFL"
149,196,"NFL"
112,193,"NFL"
134,196,"NFL"
104,193,"NFL"
113,178,"NFL"
147,188,"NFL"
84,178,"NFL"
93,180,"NFL"
120,190,"NFL"
136,198,"NFL"
116,190,"NFL"
135,188,"NFL"
84,178,"NFL"
85,178,"NFL"
142,196,"NFL"
111,185,"NFL"
141,201,"NFL"
145,196,"NFL"
122,190,"NFL"
94,180,"NFL"
84,178,"NFL"
121,198,"NFL"
95,180,"NFL"
91,178,"NFL"
100,188,"NFL"
161,196,"NFL"
98,175,"NFL"
93,188,"NFL"
138,198,"NFL"
136,193,"NFL"
82,175,"NFL"
110,183,"NFL"
104,183,"NFL"
84,175,"NFL"
145,190,"NFL"
142,193,"NFL"
151,188,"NFL"
102,183,"NFL"
138,198,"NFL"
109,193,"NFL"
113,190,"NFL"
111,188,"NFL"
106,185,"NFL"
141,183,"NFL"
114,183,"NFL"
88,188,"NFL"
142,198,"NFL"
86,180,"NFL"
101,188,"NFL"
85,178,"NFL"
105,185,"NFL"
113,196,"NFL"
110,185,"NFL"
141,188,"NFL"
147,201,"NFL"
110,188,"NFL"
144,190,"NFL"
87,180,"NFL"
82,185,"NFL"
136,196,"NFL"
91,190,"NFL"
117,196,"NFL"
145,190,"NFL"
91,178,"NFL"
97,188,"NFL"
102,178,"NFL"
93,183,"NFL"
136,196,"NFL"
113,188,"NFL"
91,180,"NFL"
96,185,"NFL"
99,188,"NFL"
138,190,"NFL"
92,183,"NFL"
101,178,"NFL"
143,190,"NFL"
101,188,"NFL"
135,188,"NFL"
95,185,"NFL"
108,196,"NFL"
142,198,"NFL"
144,190,"NFL"
88,183,"NFL"
98,183,"NFL"
91,185,"NFL"
129,185,"NFL"
109,193,"NFL"
113,188,"NFL"
95,180,"NFL"
93,180,"NFL"
86,180,"NFL"
99,190,"NFL"
132,185,"NFL"
98,178,"NFL"
91,183,"NFL"
91,190,"NFL"
102,183,"NFL"
112,185,"NFL"
136,196,"NFL"
142,198,"NFL"
88,178,"NFL"
144,193,"NFL"
122,196,"NFL"
91,183,"NFL"
127,198,"NFL"
140,198,"NFL"
140,188,"NFL"
144,188,"NFL"
88,178,"NFL"
112,188,"NFL"
99,188,"NFL"
135,196,"NFL"
143,193,"NFL"
147,198,"NFL"
110,185,"NFL"
105,188,"NFL"
152,196,"NFL"
106,183,"NFL"
96,185,"NFL"
141,196,"NFL"
89,180,"NFL"
99,190,"NFL"
97,183,"NFL"
114,188,"NFL"
98,188,"NFL"
139,190,"NFL"
114,188,"NFL"
119,185,"NFL"
99,190,"NFL"
115,193,"NFL"
116,196,"NFL"
86,178,"NFL"
108,183,"NFL"
88,183,"NFL"
88,180,"NFL"
141,198,"NFL"
95,185,"NFL"
123,196,"NFL"
72,168,"NFL"
101,185,"NFL"
129,198,"NFL"
120,196,"NFL"
102,178,"NFL"
116,193,"NFL"
154,196,"NFL"
144,193,"NFL"
90,175,"NFL"
118,193,"NFL"
96,180,"NFL"
138,185,"NFL"
103,193,"NFL"
140,198,"NFL"
126,196,"NFL"
83,183,"NFL"
116,193,"NFL"
115,180,"NFL"
112,188,"NFL"
93,180,"NFL"
142,193,"NFL"
140,190,"NFL"
146,193,"NFL"
146,203,"NFL"
97,188,"NFL"
136,190,"NFL"
126,190,"NFL"
140,201,"NFL"
86,185,"NFL"
101,193,"NFL"
140,196,"NFL"
98,183,"NFL"
95,183,"NFL"
86,175,"NFL"
88,183,"NFL"
118,193,"NFL"
100,185,"NFL"
88,183,"NFL"
117,193,"NFL"
112,188,"NFL"
87,180,"NFL"
86,183,"NFL"
144,190,"NFL"
94,180,"NFL"
88,188,"NFL"
92,183,"NFL"
88,180,"NFL"
150,193,"NFL"
105,180,"NFL"
99,185,"NFL"
111,193,"NFL"
99,188,"NFL"
112,196,"NFL"
100,193,"NFL"
142,193,"NFL"
112,188,"NFL"
110,188,"NFL"
147,188,"NFL"
112,185,"NFL"
139,193,"NFL"
149,185,"NFL"
106,183,"NFL"
87,178,"NFL"
111,185,"NFL"
88,178,"NFL"
112,193,"NFL"
91,185,"NFL"
94,188,"NFL"
112,185,"NFL"
114,185,"NFL"
136,193,"NFL"
93,183,"NFL"
103,188,"NFL"
113,190,"NFL"
116,190,"NFL"
155,196,"NFL"
88,180,"NFL"
150,190,"NFL"
129,193,"NFL"
86,190,"NFL"
98,188,"NFL"
118,185,"NFL"
112,183,"NFL"
98,183,"NFL"
99,180,"NFL"
86,185,"NFL"
156,198,"NFL"
81,175,"NFL"
111,190,"NFL"
89,183,"NFL"
145,196,"NFL"
150,201,"NFL"
115,188,"NFL"
105,180,"NFL"
92,193,"NFL"
97,185,"NFL"
145,190,"NFL"
113,196,"NFL"
146,201,"NFL"
122,190,"NFL"
141,185,"NFL"
97,193,"NFL"
108,193,"NFL"
94,180,"NFL"
113,190,"NFL"
95,183,"NFL"
137,188,"NFL"
143,196,"NFL"
114,190,"NFL"
142,196,"NFL"
86,183,"NFL"
114,188,"NFL"
87,183,"NFL"
75,173,"NFL"
109,185,"NFL"
102,180,"NFL"
84,183,"NFL"
116,188,"NFL"
88,185,"NFL"
98,185,"NFL"
101,183,"NFL"
113,198,"NFL"
134,193,"NFL"
96,185,"NFL"
95,185,"NFL"
101,180,"NFL"
90,183,"NFL"
137,185,"NFL"
141,193,"NFL"
86,183,"NFL"
140,188,"NFL"
89,185,"NFL"
99,185,"NFL"
104,183,"NFL"
142,196,"NFL"
108,190,"NFL"
119,196,"NFL"
138,193,"NFL"
145,196,"NFL"
110,185,"NFL"
120,196,"NFL"
98,183,"NFL"
86,183,"NFL"
97,185,"NFL"
110,196,"NFL"
98,185,"NFL"
109,188,"NFL"
91,175,"NFL"
121,193,"NFL"
92,185,"NFL"
78,170,"NFL"
116,193,"NFL"
95,183,"NFL"
105,188,"NFL"
90,185,"NFL"
106,183,"NFL"
139,198,"NFL"
109,183,"NFL"
122,190,"NFL"
97,185,"NFL"
93,180,"NFL"
88,190,"NFL"
93,183,"NFL"
92,185,"NFL"
87,180,"NFL"
116,190,"NFL"
141,190,"NFL"
102,190,"NFL"
96,190,"NFL"
113,188,"NFL"
152,198,"NFL"
89,178,"NFL"
136,196,"NFL"
96,183,"NFL"
111,196,"NFL"
93,188,"NFL"
123,193,"NFL"
142,190,"NFL"
88,183,"NFL"
138,193,"NFL"
98,193,"NFL"
88,180,"NFL"
143,196,"NFL"
151,196,"NFL"
119,190,"NFL"
140,193,"NFL"
103,180,"NFL"
136,198,"NFL"
98,193,"NFL"
145,203,"NFL"
100,188,"NFL"
86,180,"NFL"
134,190,"NFL"
125,198,"NFL"
113,183,"NFL"
100,180,"NFL"
102,193,"NFL"
159,198,"NFL"
107,193,"NFL"
145,188,"NFL"
86,180,"NFL"
152,196,"NFL"
111,190,"NFL"
98,180,"NFL"
86,180,"NFL"
116,190,"NFL"
100,183,"NFL"
91,178,"NFL"
145,198,"NFL"
120,188,"NFL"
100,188,"NFL"
88,183,"NFL"
116,188,"NFL"
102,188,"NFL"
98,185,"NFL"
120,193,"NFL"
120,198,"NFL"
93,185,"NFL"
120,190,"NFL"
95,185,"NFL"
145,193,"NFL"
91,178,"NFL"
86,178,"NFL"
138,193,"NFL"
100,188,"NFL"
121,201,"NFL"
88,173,"NFL"
122,190,"NFL"
141,185,"NFL"
113,190,"NFL"
88,178,"NFL"
109,193,"NFL"
91,180,"NFL"
118,188,"NFL"
95,180,"NFL"
107,180,"NFL"
93,185,"NFL"
88,180,"NFL"
126,190,"NFL"
120,190,"NFL"
93,183,"NFL"
147,203,"NFL"
138,193,"NFL"
145,188,"NFL"
110,190,"NFL"
145,203,"NFL"
143,198,"NFL"
93,178,"NFL"
138,198,"NFL"
95,185,"NFL"
86,190,"NFL"
116,190,"NFL"
113,190,"NFL"
109,190,"NFL"
131,188,"NFL"
94,175,"NFL"
96,183,"NFL"
146,196,"NFL"
109,188,"NFL"
122,193,"NFL"
143,198,"NFL"
120,201,"NFL"
97,190,"NFL"
142,193,"NFL"
95,193,"NFL"
102,188,"NFL"
101,188,"NFL"
101,185,"NFL"
99,188,"NFL"
144,201,"NFL"
90,178,"NFL"
103,193,"NFL"
113,188,"NFL"
141,193,"NFL"
146,193,"NFL"
117,190,"NFL"
135,196,"NFL"
134,188,"NFL"
111,193,"NFL"
86,188,"NFL"
105,185,"NFL"
116,190,"NFL"
139,193,"NFL"
91,178,"NFL"
104,193,"NFL"
93,185,"NFL"
111,190,"NFL"
100,188,"NFL"
117,193,"NFL"
88,178,"NFL"
141,190,"NFL"
95,183,"NFL"
92,183,"NFL"
86,178,"NFL"
127,193,"NFL"
95,188,"NFL"
104,190,"NFL"
93,178,"NFL"
94,180,"NFL"
122,190,"NFL"
143,201,"NFL"
90,180,"NFL"
133,190,"NFL"
83,183,"NFL"
100,183,"NFL"
119,196,"NFL"
147,196,"NFL"
151,190,"NFL"
84,175,"NFL"
90,185,"NFL"
100,190,"NFL"
104,185,"NFL"
130,190,"NFL"
119,198,"NFL"
152,190,"NFL"
100,183,"NFL"
143,193,"NFL"
137,196,"NFL"
89,180,"NFL"
145,193,"NFL"
102,173,"NFL"
102,180,"NFL"
113,188,"NFL"
92,180,"NFL"
99,180,"NFL"
141,188,"NFL"
97,196,"NFL"
129,193,"NFL"
104,185,"NFL"
116,196,"NFL"
100,193,"NFL"
116,190,"NFL"
85,180,"NFL"
129,188,"NFL"
88,173,"NFL"
96,185,"NFL"
111,188,"NFL"
140,193,"NFL"
110,183,"NFL"
130,193,"NFL"
116,196,"NFL"
90,178,"NFL"
116,196,"NFL"
108,185,"NFL"
113,185,"NFL"
112,190,"NFL"
98,188,"NFL"
111,201,"NFL"
113,185,"NFL"
139,193,"NFL"
91,190,"NFL"
113,190,"NFL"
103,185,"NFL"
85,178,"NFL"
82,180,"NFL"
141,196,"NFL"
136,190,"NFL"
91,183,"NFL"
138,185,"NFL"
111,190,"NFL"
73,175,"NFL"
88,180,"NFL"
143,196,"NFL"
82,180,"NFL"
137,198,"NFL"
100,190,"NFL"
92,188,"NFL"
142,198,"NFL"
97,180,"NFL"
93,185,"NFL"
95,196,"NFL"
104,190,"NFL"
102,180,"NFL"
141,196,"NFL"
138,188,"NFL"
91,178,"NFL"
117,193,"NFL"
111,188,"NFL"
90,180,"NFL"
142,188,"NFL"
136,193,"NFL"
129,196,"NFL"
88,183,"NFL"
106,188,"NFL"
131,190,"NFL"
165,201,"NFL"
96,183,"NFL"
98,198,"NFL"
90,180,"NFL"
95,190,"NFL"
93,190,"NFL"
99,193,"NFL"
103,178,"NFL"
146,196,"NFL"
141,198,"NFL"
143,201,"NFL"
110,198,"NFL"
114,188,"NFL"
143,196,"NFL"
88,183,"NFL"
125,190,"NFL"
104,201,"NFL"
89,185,"NFL"
84,178,"NFL"
117,190,"NFL"
137,190,"NFL"
136,193,"NFL"
110,190,"NFL"
141,196,"NFL"
118,196,"NFL"
90,183,"NFL"
101,183,"NFL"
111,185,"NFL"
112,188,"NFL"
86,180,"NFL"
138,198,"NFL"
90,180,"NFL"
88,180,"NFL"
107,190,"NFL"
139,188,"NFL"
111,193,"NFL"
110,185,"NFL"
93,183,"NFL"
136,193,"NFL"
89,183,"NFL"
157,190,"NFL"
147,201,"NFL"
136,193,"NFL"
92,185,"NFL"
73,173,"NFL"
145,196,"NFL"
110,178,"NFL"
107,188,"NFL"
98,193,"NFL"
94,188,"NFL"
80,173,"NFL"
107,201,"NFL"
104,178,"NFL"
93,178,"NFL"
88,180,"NFL"
91,175,"NFL"
108,188,"NFL"
109,190,"NFL"
145,201,"NFL"
115,190,"NFL"
88,178,"NFL"
96,188,"NFL"
114,190,"NFL"
148,196,"NFL"
79,178,"NFL"
127,196,"NFL"
100,180,"NFL"
85,178,"NFL"
141,198,"NFL"
97,188,"NFL"
125,193,"NFL"
151,185,"NFL"
143,193,"NFL"
100,188,"NFL"
118,196,"NFL"
118,193,"NFL"
98,188,"NFL"
150,206,"NFL"
109,185,"NFL"
113,190,"NFL"
140,193,"NFL"
99,175,"NFL"
112,185,"NFL"
85,175,"NFL"
154,196,"NFL"
143,198,"NFL"
116,193,"NFL"
98,185,"NFL"
150,198,"NFL"
87,180,"NFL"
113,190,"NFL"
113,196,"NFL"
88,183,"NFL"
88,178,"NFL"
112,188,"NFL"
93,190,"NFL"
94,188,"NFL"
137,196,"NFL"
93,188,"NFL"
98,183,"NFL"
111,188,"NFL"
137,190,"NFL"
136,188,"NFL"
96,180,"NFL"
91,180,"NFL"
88,175,"NFL"
100,193,"NFL"
117,196,"NFL"
141,185,"NFL"
94,173,"NFL"
135,185,"NFL"
115,193,"NFL"
109,180,"NFL"
95,180,"NFL"
136,185,"NFL"
140,193,"NFL"
87,183,"NFL"
135,188,"NFL"
103,196,"NFL"
143,196,"NFL"
133,188,"NFL"
96,180,"NFL"
109,185,"NFL"
107,188,"NFL"
135,196,"NFL"
85,178,"NFL"
106,188,"NFL"
142,198,"NFL"
119,193,"NFL"
93,193,"NFL"
87,180,"NFL"
100,183,"NFL"
108,185,"NFL"
91,173,"NFL"
103,188,"NFL"
148,196,"NFL"
95,183,"NFL"
93,185,"NFL"
122,196,"NFL"
107,190,"NFL"
102,180,"NFL"
114,196,"NFL"
98,190,"NFL"
93,183,"NFL"
109,190,"NFL"
98,193,"NFL"
95,185,"NFL"
112,190,"NFL"
98,185,"NFL"
127,190,"NFL"
91,183,"NFL"
152,188,"NFL"
147,193,"NFL"
85,183,"NFL"
86,180,"NFL"
104,183,"NFL"
95,193,"NFL"
116,196,"NFL"
85,185,"NFL"
150,201,"NFL"
136,188,"NFL"
113,190,"NFL"
122,193,"NFL"
152,190,"NFL"
104,185,"NFL"
120,185,"NFL"
88,183,"NFL"
94,178,"NFL"
88,183,"NFL"
152,193,"NFL"
139,193,"NFL"
113,190,"NFL"
91,185,"NFL"
141,190,"NFL"
95,190,"NFL"
95,185,"NFL"
104,190,"NFL"
95,180,"NFL"
109,185,"NFL"
150,196,"NFL"
143,193,"NFL"
94,173,"NFL"
109,183,"NFL"
111,190,"NFL"
88,188,"NFL"
100,190,"NFL"
120,193,"NFL"
120,198,"NFL"
102,183,"NFL"
102,188,"NFL"
113,193,"NFL"
135,196,"NFL"
93,173,"NFL"
143,196,"NFL"
150,188,"NFL"
118,190,"NFL"
147,201,"NFL"
89,175,"NFL"
97,183,"NFL"
107,185,"NFL"
84,188,"NFL"
103,188,"NFL"
91,180,"NFL"
146,198,"NFL"
96,183,"NFL"
83,178,"NFL"
116,193,"NFL"
84,178,"NFL"
110,196,"NFL"
132,190,"NFL"
91,183,"NFL"
87,175,"NFL"
98,178,"NFL"
105,190,"NFL"
96,185,"NFL"
136,188,"NFL"
109,190,"NFL"
107,183,"NFL"
86,180,"NFL"
145,193,"NFL"
137,190,"NFL"
91,188,"NFL"
152,196,"NFL"
124,190,"NFL"
92,185,"NFL"
101,183,"NFL"
98,188,"NFL"
87,178,"NFL"
99,190,"NFL"
114,190,"NFL"
95,180,"NFL"
142,193,"NFL"
110,188,"NFL"
96,183,"NFL"
143,188,"NFL"
117,178,"NFL"
86,178,"NFL"
138,190,"NFL"
145,198,"NFL"
107,190,"NFL"
145,198,"NFL"
141,198,"NFL"
87,185,"NFL"
124,190,"NFL"
94,190,"NFL"
110,196,"NFL"
